PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
12,2026-09-02,11:44:19.02,2,5,"Wichmann, Aaron",10146177,Left,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,1,3,1,Fastball,Cutter,BallCalled,Walk,Undefined,Undefined,0,0,,83.88864,-0.346792,2.4277,2381.510171,175.564092,11:45,5.48586,-1.30347,6.11337,-24.64383,14.67292,-1.04398,3.11127,0.85554,76.87272,-4.983335,2.239825,0.451295,,,,,,,,,,,,1.20421,8.04583,1.11778,50,5.4463,-5.12531,-121.83237,-1.45286,1.81271,23.59308,-20.06254,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-1,29098f50-a6e5-11f1-821f-9fdd5340c431,83.52066,,,7.01592,,,,,,,49b4253f-79d4-4a2a-a883-d0621e740937,2026-09-02,15:44:19.02,2026-09-02T11:44:19.0230000-04:00,2026-09-02T15:44:19.0230000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,c19d1d51-2299-4661-bcfd-7a05598f43ee,54.38418,-122.67844,11.79654,5.4855,-0.73341,-10.03127,1.30274,-5.19032,0.90636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
13,2026-09-02,11:45:38.60,3,1,"Wichmann, Aaron",10146177,Left,THO_MOR,"Bierbaum, Ian",10268661,Left,THO_MOR,Undefined,1,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,72.4638,1.978155,1.39114,1317.995332,136.914316,10:30,4.80042,-1.62884,5.90836,-46.25845,7.68788,-5.39611,2.78292,-0.78703,65.50784,-6.638239,0.42274,0.528631,,,,,,,,,,,,3.19595,3.87776,1.52023,50,4.93326,-2.36138,-105.03497,2.33019,3.51788,20.22808,-27.90567,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-1,58c19800-a6e5-11f1-821f-9fdd5340c431,71.30203,,,6.95597,,,,,,,49b4253f-79d4-4a2a-a883-d0621e740937,2026-09-02,15:45:38.60,2026-09-02T11:45:38.6010000-04:00,2026-09-02T15:45:38.6010000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,02d4fdfd-67ef-42e0-b58d-291a3a9def49,54.58669,-105.91461,10.11404,4.80554,3.5437,-13.95284,1.62624,-2.51436,1.75894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
14,2026-09-02,11:45:52.84,3,2,"Wichmann, Aaron",10146177,Left,THO_MOR,"Bierbaum, Ian",10268661,Left,THO_MOR,Undefined,1,Top,1,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.57054,1.550987,2.032962,2534.907258,319.915454,4:45,5.40153,-1.17419,5.25508,-67.23645,-12.43351,11.96729,1.25706,1.73403,66.68813,-10.586654,4.158516,0.532811,,,,,,,,,,,,-5.40764,-6.28733,0.97842,50,5.49335,-4.17292,-105.27148,0.66437,-6.0057,19.59279,-39.15671,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-1,610fe7f0-a6e5-11f1-821f-9fdd5340c431,70.74259,,,5.88242,,,,,,,49b4253f-79d4-4a2a-a883-d0621e740937,2026-09-02,15:45:52.84,2026-09-02T11:45:52.8410000-04:00,2026-09-02T15:45:52.8410000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,1241044b-09e4-43a6-a045-d0b295586c65,55.2476,-106.24366,9.79639,5.41218,2.6073,-19.57835,1.17809,-3.87492,-3.00285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,2026-09-02,11:46:14.30,3,3,"Wichmann, Aaron",10146177,Left,THO_MOR,"Bierbaum, Ian",10268661,Left,THO_MOR,Undefined,1,Top,1,2,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.17727,-1.49013,0.716868,2455.563628,163.690294,11:30,5.47279,-0.95996,6.11968,-20.33611,19.24568,-5.21532,2.40008,-0.73179,76.04966,-5.385594,-0.22339,0.452813,,,,,,,,,,,,2.90567,10.80831,0.90766,50,5.34807,-1.32108,-122.11366,-3.71097,4.32728,27.12572,-16.07776,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-1,6dd6c7b0-a6e5-11f1-821f-9fdd5340c431,83.2406,,,8.12761,,,,,,,49b4253f-79d4-4a2a-a883-d0621e740937,2026-09-02,15:46:14.30,2026-09-02T11:46:14.3020000-04:00,2026-09-02T15:46:14.3020000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,c5b122ce-ced4-4e19-ae1f-8d339f84a462,54.37485,-123.08163,13.56286,5.47026,-3.13724,-8.03888,0.95756,-1.4755,2.16364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
16,2026-09-02,11:46:33.14,3,4,"Wichmann, Aaron",10146177,Left,THO_MOR,"Bierbaum, Ian",10268661,Left,THO_MOR,Undefined,1,Top,1,2,1,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,83.14451,-0.948546,2.924371,2357.060029,163.731009,11:30,5.34241,-1.01436,6.13422,-26.0986,14.14552,-3.74284,2.28962,1.37891,75.86756,-5.857974,2.25069,0.456586,,,,,,,,,,,,2.78331,7.98225,0.79293,50,5.25642,-6.0198,-120.6299,-2.75216,4.08439,24.36425,-20.46048,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-1,790d1c60-a6e5-11f1-821f-9fdd5340c431,82.5528,,,7.27695,,,,,,,49b4253f-79d4-4a2a-a883-d0621e740937,2026-09-02,15:46:33.14,2026-09-02T11:46:33.1410000-04:00,2026-09-02T15:46:33.1410000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,887c3881-52d0-4c24-94c5-6ee00049c885,54.36272,-121.50786,12.18212,5.34231,-2.01486,-10.23024,1.0125,-6.16698,2.04219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
17,2026-09-02,11:46:54.10,3,5,"Wichmann, Aaron",10146177,Left,THO_MOR,"Bierbaum, Ian",10268661,Left,THO_MOR,Undefined,1,Top,1,3,1,ChangeUp,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,76.79146,-1.237894,1.090713,1048.261043,117.030498,10:00,4.94534,-1.58371,5.7465,-41.55238,6.95406,-10.08662,0.32976,-1.40867,69.4992,-8.9215,-0.718521,0.501269,,,,,,,,,,,,5.56292,4.42555,1.49957,50,4.81719,-1.75217,-111.3265,-3.6624,6.8374,23.82797,-26.73458,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-1,85800fc0-a6e5-11f1-821f-9fdd5340c431,75.19399,,,7.29226,,,,,,,49b4253f-79d4-4a2a-a883-d0621e740937,2026-09-02,15:46:54.10,2026-09-02T11:46:54.1030000-04:00,2026-09-02T15:46:54.1030000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,0333f54c-9278-4f4c-8812-c8aaec88b5ee,54.75104,-112.3388,11.91398,4.94865,-2.52662,-13.36729,1.58018,-2.04264,3.4187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
18,2026-09-02,11:47:28.51,4,1,"Wichmann, Aaron",10146177,Left,THO_MOR,"Cones, Logan",10087159,Right,THO_MOR,Undefined,1,Top,1,0,0,Cutter,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.92381,2.046533,0.897786,2495.298662,291.200406,3:45,4.77321,-1.6806,5.53538,-47.25597,0.75366,2.01705,2.74915,-0.67329,70.27495,-6.623493,1.257405,0.498696,,,,,,,,,,,,-0.76059,0.24559,1.60133,50,4.9194,-1.82603,-111.61394,2.4543,-0.95613,20.73574,-31.86533,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-1,9a401a90-a6e5-11f1-821f-9fdd5340c431,75.58204,,,6.64886,,,,,,,49b4253f-79d4-4a2a-a883-d0621e740937,2026-09-02,15:47:28.51,2026-09-02T11:47:28.5120000-04:00,2026-09-02T15:47:28.5120000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,c6ca3fbe-4f79-4a57-97e2-4337582da718,54.96292,-112.53218,10.36787,4.77947,3.86539,-15.93267,1.68125,-1.78368,-0.47807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
19,2026-09-02,11:47:49.73,4,2,"Wichmann, Aaron",10146177,Left,THO_MOR,"Cones, Logan",10087159,Right,THO_MOR,Undefined,1,Top,1,0,1,Fastball,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,85.12932,-0.621641,0.450624,2408.501807,148.341427,11:00,5.36558,-1.08047,6.45165,-20.44434,17.4019,-9.96646,3.09074,-1.49701,77.53723,-4.537282,-1.357378,0.442775,,,,,,,,,,,,5.32866,9.64875,1.05264,50,5.3122,-0.59689,-123.73134,-1.86682,8.21866,25.86072,-17.29225,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-1,a6a52b40-a6e5-11f1-821f-9fdd5340c431,85.12782,,,7.59209,,,,,,,49b4253f-79d4-4a2a-a883-d0621e740937,2026-09-02,15:47:49.73,2026-09-02T11:47:49.7350000-04:00,2026-09-02T15:47:49.7350000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,f1669b6a-6cbb-48a9-aa5b-32fe1ef9d16e,54.04506,-124.57392,12.93036,5.36385,-1.30341,-8.64613,1.07645,-0.86466,4.10933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1,2026-09-02,12:59:20.17,1,1,"Cones, Logan",10087159,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,0,0,Fastball,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,84.71778,-1.071571,-2.818326,2281.84166,216.603596,1:15,5.74336,1.69945,5.58783,-22.3923,16.55206,11.47788,2.8754,0.02212,78.36979,-5.237278,-0.772732,0.449152,,,,,,,,,,,,-6.49792,8.98977,-1.46502,50,5.63669,5.58559,-123.03548,-3.01688,-10.09446,21.33196,-18.20856,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-2,a3e9a930-a6ef-11f1-821f-9fdd5340c431,83.91905,,,6.348,,,,,,,63602fdd-a5de-4102-b827-7e27213af322,2026-09-02,16:59:20.17,2026-09-02T12:59:20.1720000-04:00,2026-09-02T16:59:20.1720000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,7cf84bc4-3499-4241-8ec4-a725ffa0c5cf,54.91129,-123.88408,10.66598,5.74229,-2.29254,-9.10428,-1.6952,5.98715,-5.04723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-09-02,13:00:08.12,1,3,"Cones, Logan",10087159,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,0,1,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.19779,0.635141,-3.625798,2118.93428,236.53856,2:00,5.50267,1.95853,5.62279,-28.4697,11.07012,15.0195,3.72411,-0.17785,77.53501,-4.632688,-0.950582,0.452573,,,,,,,,,,,,-8.51615,5.80622,-1.65897,50,5.53859,7.12671,-122.17899,0.41403,-13.00381,21.77903,-23.30818,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-2,c07a4870-a6ef-11f1-821f-9fdd5340c431,83.28475,,,6.66278,,,,,,,63602fdd-a5de-4102-b827-7e27213af322,2026-09-02,17:00:08.12,2026-09-02T13:00:08.1260000-04:00,2026-09-02T17:00:08.1260000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,fd5f09fc-97b1-44f9-8f84-b20fef23d36a,54.87652,-123.04518,10.88951,5.50368,1.34104,-11.65409,-1.9527,7.64389,-6.5019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-09-02,13:00:23.42,1,5,"Cones, Logan",10087159,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,1,1,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.85393,0.250052,-1.44309,2100.510686,246.156365,2:15,5.50851,1.74039,5.49805,-31.41151,7.41851,14.39702,3.12484,1.59007,78.66669,-5.512284,1.122711,0.448492,,,,,,,,,,,,-7.62347,4.0178,-1.62426,50,5.50903,2.51011,-123.3862,-0.56149,-11.9192,21.2847,-25.89229,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-2,c99b9fd0-a6ef-11f1-821f-9fdd5340c431,84.04255,,,6.18724,,,,,,,63602fdd-a5de-4102-b827-7e27213af322,2026-09-02,17:00:23.42,2026-09-02T13:00:23.4210000-04:00,2026-09-02T17:00:23.4210000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,fe06ecfe-32e3-4222-b5b1-ec4521965c48,55.00216,-124.2461,10.64235,5.51059,0.48456,-12.94615,-1.73539,2.99165,-5.9596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-09-02,13:00:41.75,1,6,"Cones, Logan",10087159,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,2,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.15295,-0.609437,-3.503448,2291.445326,157.918024,11:15,5.40102,2.03012,5.28901,-39.96919,6.73941,-2.16752,1.4969,-1.44432,72.20294,-7.878606,-3.887223,0.491892,,,,,,,,,,,,0.16492,3.95166,-1.70906,50,5.31616,7.02129,-113.30162,-2.54225,0.21541,19.75397,-27.01218,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-2,d49cdac0-a6ef-11f1-821f-9fdd5340c431,76.62745,,,5.95001,,,,,,,63602fdd-a5de-4102-b827-7e27213af322,2026-09-02,17:00:41.75,2026-09-02T13:00:41.7590000-04:00,2026-09-02T17:00:41.7590000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,241b4b96-9c71-401b-b7f2-e1b63ca8974f,55.20966,-114.20631,9.87699,5.40427,-1.30516,-13.50609,-2.03039,7.01142,0.10771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2026-09-02,13:00:57.71,1,7,"Cones, Logan",10087159,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,3,1,Cutter,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,77.79314,-1.40088,-3.694597,2049.314213,201.833959,12:45,5.39113,1.87996,5.45155,-42.12357,4.95768,1.39547,0.56639,-1.46727,71.7408,-9.066133,-3.446583,0.49385,,,,,,,,,,,,-1.72697,3.33244,-1.55457,50,5.23833,7.22423,-112.7087,-4.14139,-2.22269,20.37826,-27.88503,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-2,de222410-a6ef-11f1-821f-9fdd5340c431,76.32359,,,6.05234,,,,,,,63602fdd-a5de-4102-b827-7e27213af322,2026-09-02,17:00:57.71,2026-09-02T13:00:57.7140000-04:00,2026-09-02T17:00:57.7140000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,686f3fc8-79e4-432d-a6f8-ec2559aca0ff,55.04659,-113.61749,10.18913,5.39529,-2.89784,-13.94252,-1.87895,7.32335,-1.11134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-09-02,13:01:16.37,2,1,"Cones, Logan",10087159,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,76.93946,-0.312822,-2.521683,3001.910937,203.891751,12:45,5.41439,1.94441,5.37372,-45.39156,3.15362,0.67142,1.3382,-0.36528,70.3013,-8.599901,-2.402323,0.501469,,,,,,,,,,,,-1.10563,2.10949,-1.71888,50,5.35413,4.88619,-111.53013,-2.09517,-1.38039,21.70552,-29.54037,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-2,e94f9f20-a6ef-11f1-821f-9fdd5340c431,75.16398,,,6.63816,,,,,,,63602fdd-a5de-4102-b827-7e27213af322,2026-09-02,17:01:16.37,2026-09-02T13:01:16.3730000-04:00,2026-09-02T17:01:16.3730000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,52554532-38ab-44c5-a527-7cecedf1617e,55.12467,-112.52305,10.85276,5.41906,-0.74385,-14.77019,-1.94385,4.94933,-0.69019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-09-02,13:01:35.09,2,2,"Cones, Logan",10087159,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.17234,2.012575,-1.238191,2193.161239,63.208157,8:00,5.37904,2.12324,5.18515,-52.00507,-1.63201,-6.05654,2.93995,0.45345,69.5709,-7.409765,-2.310938,0.510823,,,,,,,,,,,,2.70811,-0.88079,-2.00345,50,5.52629,2.59262,-109.15884,2.08436,3.29608,17.6439,-33.24609,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-2,f45dd260-a6ef-11f1-821f-9fdd5340c431,73.78766,,,5.60145,,,,,,,63602fdd-a5de-4102-b827-7e27213af322,2026-09-02,17:01:35.09,2026-09-02T13:01:35.0990000-04:00,2026-09-02T17:01:35.0990000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,47f6bc11-0703-492b-95e2-de1a260b77c1,55.31511,-110.0146,8.82195,5.3861,3.69684,-16.62305,-2.12532,2.43276,1.64804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-09-02,13:01:53.41,2,3,"Cones, Logan",10087159,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.38723,0.488906,-3.378734,2440.885544,49.148466,7:45,5.56046,1.71932,5.118,-57.1883,-4.02331,-6.39666,1.25612,-2.00012,68.31047,-9.786777,-4.508864,0.524788,,,,,,,,,,,,2.31953,-1.68173,-1.39602,50,5.56166,6.52476,-106.46087,-0.99092,2.67998,17.12436,-34.11714,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-2,ff49d7a0-a6ef-11f1-821f-9fdd5340c431,71.82406,,,5.07675,,,,,,,63602fdd-a5de-4102-b827-7e27213af322,2026-09-02,17:01:53.41,2026-09-02T13:01:53.4110000-04:00,2026-09-02T17:01:53.4110000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,682e5bb6-72b1-4d4b-83cf-7bd53e225407,55.38316,-107.32326,8.56218,5.5683,0.72724,-17.05857,-1.72121,6.38979,1.33999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
11,2026-09-02,13:03:41.03,2,4,"Cones, Logan",10087159,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,77.06263,1.712962,-2.394667,2257.899981,107.602541,9:30,5.28459,2.00515,5.28884,-44.48979,4.06575,-7.7439,3.18745,-0.89007,70.16106,-6.431342,-3.766274,0.501523,,,,,,,,,,,,3.15362,2.00008,-1.78109,50,5.40844,4.97461,-111.64155,1.86287,3.95008,21.51886,-29.66884,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-2,3f7b40c0-a6f0-11f1-8fc3-b92a07c1508c,75.15594,,,6.90156,,,,,,,63602fdd-a5de-4102-b827-7e27213af322,2026-09-02,17:03:41.03,2026-09-02T13:03:41.0360000-04:00,2026-09-02T17:03:41.0360000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,f5f944ab-1be2-44f1-b97e-89cfdc2f5694,55.20816,-112.64095,10.75943,5.28993,3.24077,-14.83442,-2.00787,4.79116,1.97504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
12,2026-09-02,13:04:34.26,2,5,"Cones, Logan",10087159,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,3,1,ChangeUp,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,76.85448,-0.654787,-2.684993,2011.017839,186.632324,12:15,5.22478,2.01498,5.6108,-45.83329,2.12366,0.06941,0.79348,-0.48718,70.71188,-9.026694,-2.672597,0.498422,,,,,,,,,,,,-0.80787,1.64473,-1.78546,50,5.13885,5.22691,-111.51063,-2.72526,-1.01386,20.66657,-30.10993,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-2,5f31b110-a6f0-11f1-8fc3-b92a07c1508c,75.62356,,,6.1426,,,,,,,63602fdd-a5de-4102-b827-7e27213af322,2026-09-02,17:04:34.26,2026-09-02T13:04:34.2600000-04:00,2026-09-02T17:04:34.2600000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,5f2140b5-c8c4-4098-b27f-61381ae5fef6,54.88901,-112.41307,10.33329,5.22915,-1.41046,-15.05496,-2.01467,5.27118,-0.50693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
13,2026-09-02,13:04:58.02,3,1,"Cones, Logan",10087159,Right,THO_MOR,"Bierbaum, Ian",10268661,Left,THO_MOR,Undefined,1,Top,0,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.27262,-0.230998,-2.03981,2481.237772,50.00055,7:45,5.42009,1.88543,5.24251,-54.6094,-3.27941,-5.57386,0.65208,-0.49689,69.4514,-10.057815,-3.029851,0.515652,,,,,,,,,,,,2.33036,-1.30658,-1.69352,50,5.35729,4.04542,-107.94868,-2.21709,2.77883,16.93019,-33.7321,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260902-ThomasMoreStadium-Private-2,6d4ada60-a6f0-11f1-8fc3-b92a07c1508c,73.09662,,,4.82122,,,,,,,63602fdd-a5de-4102-b827-7e27213af322,2026-09-02,17:04:58.02,2026-09-02T13:04:58.0270000-04:00,2026-09-02T17:04:58.0270000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,a718309d-dc93-447b-b684-9bf2a03aaa68,55.2602,-108.77054,8.4651,5.42518,-0.5796,-16.86605,-1.88663,3.91053,1.38941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
