PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-08-18,17:16:11.03,1,1,"Adkins, Karson",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,0,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.9875,1.367182,-1.357046,2278.959021,247.263149,2:15,5.64284,1.90231,5.49466,-31.18155,7.52323,14.80044,4.32386,1.86605,77.80964,-4.413667,1.279062,0.447769,,,,,,,,,,,,-7.81615,3.78162,-1.79365,50,5.74175,2.30231,-124.67242,1.87933,-12.18795,27.23299,-26.27728,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260818-ThomasMoreStadium-Private-1,0658bcc0-9b4a-11f1-85f3-395eb0e46764,84.17837,,,8.17786,,,,,,,84d5825c-9f04-44ab-85ed-c2af996c7434,2026-08-18,21:16:11.03,2026-08-18T17:16:11.0305792-04:00,2026-08-18T21:16:11.0305792Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,993ba506-826f-4b65-8231-066ec0462a1f,55.00128,-125.76014,13.6165,5.64573,2.92887,-13.13864,-1.89532,2.78911,-6.09398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-08-18,17:16:26.81,1,2,"Adkins, Karson",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,0,0,Changeup,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,80.5744,0.277966,-2.76615,2202.826095,256.77681,2:30,5.45139,1.91033,5.69327,-38.12593,5.58331,17.44674,2.53358,0.78434,73.28705,-6.768697,0.352775,0.475837,,,,,,,,,,,,-9.69441,3.19,-1.68891,50,5.45108,4.95866,-116.84974,-0.67063,-13.29535,23.67648,-27.79916,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260818-ThomasMoreStadium-Private-1,0fdc0a40-9b4a-11f1-85f3-395eb0e46764,79.21295,,,7.28735,,,,,,,84d5825c-9f04-44ab-85ed-c2af996c7434,2026-08-18,21:16:26.81,2026-08-18T17:16:26.8191744-04:00,2026-08-18T21:16:26.8191744Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,d2daf008-c823-40d6-811f-7566c9309d7f,54.8049,-117.8193,11.83824,5.45524,0.46776,-13.89958,-1.90311,5.50311,-6.64768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-08-18,17:16:46.55,1,3,"Adkins, Karson",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,0,0,Slider,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,80.9634,2.056444,-1.278428,2395.126577,60.206111,8:00,5.53144,1.36068,5.16979,-44.40022,-1.24091,-4.14642,3.768,-0.18815,75.20799,-5.982686,-2.012357,0.472834,,,,,,,,,,,,1.77165,-0.73823,-1.2383,50,5.68884,2.79682,-117.6429,2.60918,2.5229,18.94224,-33.22531,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260818-ThomasMoreStadium-Private-1,1b69a6b0-9b4a-11f1-85f3-395eb0e46764,79.71602,,,5.75541,,,,,,,84d5825c-9f04-44ab-85ed-c2af996c7434,2026-08-18,21:16:46.55,2026-08-18T17:16:46.5548288-04:00,2026-08-18T21:16:46.5548288Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,1d49b12c-2ad4-4e8e-836d-4367b9a342d1,55.33092,-118.49815,9.47112,5.53717,4.10932,-16.61265,-1.362,2.68291,1.26145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-08-18,17:17:02.92,1,4,"Adkins, Karson",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.96628,4.843919,0.29072,2330.768864,40.736814,7:15,5.57878,1.74347,5.14513,-64.19311,-12.73457,-12.36587,4.80089,0.9867,68.38316,-6.770154,-1.895273,0.516297,,,,,,,,,,,,6.18583,-7.12945,-1.76081,50,5.98342,-0.05894,-108.51357,6.95699,7.36147,19.33115,-40.6585,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260818-ThomasMoreStadium-Private-1,2564e350-9b4a-11f1-85f3-395eb0e46764,73.00528,,,6.58312,,,,,,,84d5825c-9f04-44ab-85ed-c2af996c7434,2026-08-18,21:17:02.92,2026-08-18T17:17:02.9211648-04:00,2026-08-18T21:17:02.9211648Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,4e37fe7a-7987-4708-bac2-b7cf21375c2f,55.35711,-109.46375,9.66557,5.59234,8.95548,-20.32925,-1.74902,-0.42078,3.68074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-08-18,17:17:30.05,1,5,"Adkins, Karson",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.50728,0.80871,-1.634602,2351.310618,205.593139,12:45,5.86772,1.59209,5.66775,-21.02025,16.20682,7.13784,4.87042,0.66242,78.88808,-3.17593,-0.359822,0.439138,,,,,,,,,,,,-4.09705,8.32993,-1.45845,50,5.92304,3.30471,-126.84322,1.14168,-6.59698,28.77355,-18.76147,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260818-ThomasMoreStadium-Private-1,3542a000-9b4a-11f1-85f3-395eb0e46764,85.83283,,,8.6192,,,,,,,84d5825c-9f04-44ab-85ed-c2af996c7434,2026-08-18,21:17:30.05,2026-08-18T17:17:30.0564992-04:00,2026-08-18T21:17:30.0564992Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,0b51be32-3612-4f34-9483-5c34ed9950fa,54.82617,-127.93332,14.38677,5.86632,1.85247,-9.38074,-1.58839,3.55465,-3.29849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-08-18,17:17:46.14,1,6,"Adkins, Karson",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.68433,-1.946549,-0.88567,2368.463716,212.330281,1:00,5.67307,1.36815,5.83271,-21.92001,13.77379,7.98111,2.03617,1.20995,81.00505,-6.053514,0.546054,0.429999,,,,,,,,,,,,-4.3363,7.94737,-1.30067,50,5.50138,1.65345,-128.72759,-5.07813,-7.25513,27.4425,-18.87719,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260818-ThomasMoreStadium-Private-1,3f025a40-9b4a-11f1-85f3-395eb0e46764,87.65697,,,7.67927,,,,,,,84d5825c-9f04-44ab-85ed-c2af996c7434,2026-08-18,21:17:46.14,2026-08-18T17:17:46.1472256-04:00,2026-08-18T21:17:46.1472256Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,abeb6d84-cdaf-4d16-a0c7-514a34fa3425,54.66475,-129.71822,13.72125,5.6724,-4.3967,-9.43859,-1.36508,1.91535,-3.62756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2026-08-18,17:18:03.70,1,7,"Adkins, Karson",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.24089,0.845124,-2.591293,2357.826893,219.027468,1:15,5.67491,1.31308,5.78044,-26.69454,9.95808,7.2,4.23755,-0.49954,80.14823,-4.115062,-1.303746,0.435737,,,,,,,,,,,,-4.33772,5.1924,-1.1036,50,5.72857,5.43292,-126.68531,0.97719,-7.09911,24.17358,-23.67621,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260818-ThomasMoreStadium-Private-1,49563e30-9b4a-11f1-85f3-395eb0e46764,86.5028,,,7.09266,,,,,,,84d5825c-9f04-44ab-85ed-c2af996c7434,2026-08-18,21:18:03.70,2026-08-18T17:18:03.7079040-04:00,2026-08-18T21:18:03.7079040Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,b0f4a570-16d3-47c8-af16-c3ecf59891d8,54.7179,-127.58238,12.08679,5.67601,1.8558,-11.83811,-1.3101,5.69637,-3.54955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-08-18,17:18:27.37,1,8,"Adkins, Karson",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.70641,-0.624521,-3.459178,2330.340798,200.731415,12:45,5.66803,0.89296,5.85482,-21.328,14.41253,5.01418,3.30936,-1.90709,80.80747,-4.637633,-2.562472,0.430281,,,,,,,,,,,,-3.53662,7.88863,-0.61467,50,5.60483,7.55727,-128.58231,-2.07426,-5.90561,27.30626,-19.00128,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260818-ThomasMoreStadium-Private-1,57702ad0-9b4a-11f1-85f3-395eb0e46764,87.59965,,,7.89895,,,,,,,84d5825c-9f04-44ab-85ed-c2af996c7434,2026-08-18,21:18:27.37,2026-08-18T17:18:27.3716224-04:00,2026-08-18T21:18:27.3716224Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,477ec0eb-85bb-4b85-86a2-be4a203f9555,54.64116,-129.56418,13.65313,5.66714,-1.39102,-9.50064,-0.89023,7.76962,-2.95281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-08-18,17:18:47.26,1,9,"Adkins, Karson",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,3,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.41551,-0.420571,-3.869516,2233.194354,255.671679,2:30,5.28814,1.70092,5.4399,-35.35514,5.6263,16.86922,1.94717,-0.5221,76.33164,-6.90534,-0.872775,0.46075,,,,,,,,,,,,-9.58457,3.33752,-1.37035,50,5.22647,7.47421,-120.87812,-2.12371,-14.17463,23.66109,-27.23817,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260818-ThomasMoreStadium-Private-1,635f6f40-9b4a-11f1-85f3-395eb0e46764,81.80676,,,7.08387,,,,,,,84d5825c-9f04-44ab-85ed-c2af996c7434,2026-08-18,21:18:47.26,2026-08-18T17:18:47.2600576-04:00,2026-08-18T21:18:47.2600576Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,8273e53a-3caa-4bd5-a1ea-0a0ce5177166,55.05924,-121.86441,11.83054,5.29134,-0.98831,-13.61909,-1.69422,8.06506,-7.08732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-08-18,17:19:05.42,1,10,"Adkins, Karson",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,3,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,81.12162,0.002917,-1.954374,2317.975651,14.582814,6:30,5.60805,1.41659,5.44325,-46.79979,-3.75764,-1.31256,1.7108,-0.52338,74.89641,-8.496231,-2.188266,0.472192,,,,,,,,,,,,0.13634,-1.57413,-1.24288,50,5.57555,4.07235,-117.82315,-1.63129,0.19211,21.91032,-34.39187,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260818-ThomasMoreStadium-Private-1,6e2a57f0-9b4a-11f1-85f3-395eb0e46764,79.82445,,,6.22521,,,,,,,84d5825c-9f04-44ab-85ed-c2af996c7434,2026-08-18,21:19:05.42,2026-08-18T17:19:05.4240256-04:00,2026-08-18T21:19:05.4240256Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,e9a0a636-b835-4b6c-97b4-3a4356507499,55.05762,-118.75994,10.95516,5.61387,-0.16085,-17.19594,-1.41682,4.06414,0.09605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
