PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-09-10,12:08:44.35,1,1,"Forton, Adam",1000298082,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,84.84594,0.245263,-2.915324,2186.655316,197.563268,12:30,5.70484,0.70075,6.33514,-21.961,16.29914,4.7728,4.10088,-1.58807,77.36557,-3.935097,-2.053443,0.445189,,,,,,,,,,,,-3.2954,8.77437,-0.49041,50,5.71215,6.08841,-123.16179,-0.06281,-5.05324,24.84263,-18.71911,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260910-ThomasMoreStadium-Private-1,e6062080-ad31-11f1-8927-d13a4ae004d8,84.66611,,,7.48037,,,,,,,1ad034c9-7055-40fd-8a13-2508ab8ee841,2026-09-10,16:08:44.35,2026-09-10T12:08:44.3530000-04:00,2026-09-10T16:08:44.3530000Z,,v3,643-145989,643-145989,,"Barth, Drew",1000298109,Right,THO_MOR,5174f337-77ee-4cc8-9aee-6cbfa81f1629,54.16099,-123.99825,12.42132,5.70365,0.56747,-9.35956,-0.69827,6.25855,-2.52662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-09-10,12:08:55.91,1,2,"Forton, Adam",1000298082,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.77109,-1.348355,-1.742893,1997.689226,203.720911,12:45,5.61235,0.83752,5.48562,-23.24974,15.89713,6.48276,2.41259,-0.25334,78.22866,-5.66302,-0.588365,0.450318,,,,,,,,,,,,-3.71559,8.71969,-0.68931,50,5.47848,3.4765,-123.11728,-3.65764,-5.75737,22.26085,-18.66266,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260910-ThomasMoreStadium-Private-1,eceb1c70-ad31-11f1-8927-d13a4ae004d8,83.70174,,,6.54243,,,,,,,1ad034c9-7055-40fd-8a13-2508ab8ee841,2026-09-10,16:08:55.91,2026-09-10T12:08:55.9150000-04:00,2026-09-10T16:08:55.9150000Z,,v3,643-145989,643-145989,,"Barth, Drew",1000298109,Right,THO_MOR,c69d8a82-ea10-4a53-8717-cbd2cc2100fc,55.0128,-124.02033,11.13043,5.61151,-2.90055,-9.33133,-0.83508,3.71006,-2.87869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-09-10,12:09:41.94,1,3,"Forton, Adam",1000298082,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,83.46595,-0.835293,-1.449754,2042.427009,196.817313,12:30,5.54036,0.8362,6.52519,-23.89249,15.22028,4.22803,2.78271,-0.14178,76.41882,-5.373215,-0.681827,0.450122,,,,,,,,,,,,-2.61705,8.59272,-0.7371,50,5.4718,2.91694,-121.33008,-2.39698,-3.89973,23.81605,-19.36976,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260910-ThomasMoreStadium-Private-1,0862d1a0-ad32-11f1-8927-d13a4ae004d8,83.73818,,,7.04712,,,,,,,1ad034c9-7055-40fd-8a13-2508ab8ee841,2026-09-10,16:09:41.94,2026-09-10T12:09:41.9480000-04:00,2026-09-10T16:09:41.9480000Z,,v3,643-145989,643-145989,,"Barth, Drew",1000298109,Right,THO_MOR,6c43dbc0-4c34-4a64-8b7e-19e2e26ac5a1,53.97182,-122.10723,11.90803,5.5397,-1.76492,-9.68488,-0.83436,3.04419,-1.94986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-09-10,12:09:52.80,1,4,"Forton, Adam",1000298082,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,84.56955,-0.169183,-1.711783,2130.131489,203.143068,12:45,5.69859,0.91349,5.53434,-23.11261,16.46025,6.50142,3.61433,-0.14523,77.27943,-4.495522,-0.553319,0.452762,,,,,,,,,,,,-3.75469,8.73752,-0.76935,50,5.66876,3.39569,-122.7472,-1.09465,-5.73225,24.14472,-18.83456,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260910-ThomasMoreStadium-Private-1,0ecfde70-ad32-11f1-8927-d13a4ae004d8,83.25001,,,7.29012,,,,,,,1ad034c9-7055-40fd-8a13-2508ab8ee841,2026-09-10,16:09:52.80,2026-09-10T12:09:52.8010000-04:00,2026-09-10T16:09:52.8010000Z,,v3,643-145989,643-145989,,"Barth, Drew",1000298109,Right,THO_MOR,05cb2505-7c89-47de-b9b9-4d2685784e0e,54.96257,-123.7195,12.07236,5.69757,-0.33619,-9.41728,-0.91074,3.62652,-2.86612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-09-10,12:10:07.74,1,5,"Forton, Adam",1000298082,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,3,1,Curveball,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,69.09138,3.098401,0.600822,2316.896081,64.225707,8:15,5.51846,0.85336,5.07422,-67.63744,-7.02146,-18.52257,2.80602,-0.12375,63.42832,-9.131487,-2.675756,0.560357,,,,,,,,,,,,9.41288,-3.88469,-0.89473,50,5.75845,-0.38772,-100.18595,3.29176,9.52703,16.81719,-36.10584,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260910-ThomasMoreStadium-Private-1,17c20f80-ad32-11f1-8927-d13a4ae004d8,67.26503,,,5.66306,,,,,,,1ad034c9-7055-40fd-8a13-2508ab8ee841,2026-09-10,16:10:07.74,2026-09-10T12:10:07.7450000-04:00,2026-09-10T16:10:07.7450000Z,,v3,643-145989,643-145989,,"Barth, Drew",1000298109,Right,THO_MOR,3bbc9691-4ff6-4076-b9c7-a0e4b3fc5d3b,55.42822,-101.09302,8.4086,5.52838,5.23921,-18.05292,-0.85996,-0.90158,4.76351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-09-10,12:10:25.86,2,1,"Forton, Adam",1000298082,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,84.6926,-0.35851,-0.007821,2175.836749,199.556105,12:45,5.70858,0.87523,5.64429,-21.70883,17.64139,5.81733,3.56509,1.35271,77.25973,-4.446199,1.031508,0.451487,,,,,,,,,,,,-2.94827,9.42689,-0.87832,50,5.66454,-0.22521,-122.96535,-1.43002,-4.50599,24.79233,-17.76644,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260910-ThomasMoreStadium-Private-1,22924f60-ad32-11f1-8927-d13a4ae004d8,83.48517,,,7.43287,,,,,,,1ad034c9-7055-40fd-8a13-2508ab8ee841,2026-09-10,16:10:25.86,2026-09-10T12:10:25.8630000-04:00,2026-09-10T16:10:25.8630000Z,,v3,643-145989,643-145989,,"Barth, Drew",1000298109,Right,THO_MOR,42c5b9c3-fbf2-444b-afd8-938fd0a6dd15,54.85213,-123.93977,12.39616,5.70702,-0.73173,-8.88322,-0.87295,-0.0481,-2.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2026-09-10,12:10:38.76,2,2,"Forton, Adam",1000298082,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,69.14488,3.033037,0.366382,2357.452022,59.887118,8:00,5.52542,0.8669,5.45429,-69.95008,-10.00764,-20.65859,2.53821,-0.51167,63.2947,-9.69654,-3.3155,0.557235,,,,,,,,,,,,10.47977,-5.34512,-0.88465,50,5.74511,0.08313,-100.30011,3.18724,10.5676,17.7554,-37.56399,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260910-ThomasMoreStadium-Private-1,2a41ee50-ad32-11f1-8927-d13a4ae004d8,67.64188,,,5.85018,,,,,,,1ad034c9-7055-40fd-8a13-2508ab8ee841,2026-09-10,16:10:38.76,2026-09-10T12:10:38.7690000-04:00,2026-09-10T16:10:38.7690000Z,,v3,643-145989,643-145989,,"Barth, Drew",1000298109,Right,THO_MOR,caec63ae-f58e-4576-a711-6702c8bc99a5,55.04839,-101.18985,8.8777,5.53823,5.06959,-18.78199,-0.87555,-0.44642,5.2838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-09-10,12:11:01.69,2,3,"Forton, Adam",1000298082,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.12955,-0.417205,-1.411591,2160.434058,201.473131,12:45,5.62034,0.77477,5.59919,-23.69682,16.01658,5.82733,3.25598,-0.05772,77.24355,-4.841286,-0.371651,0.453565,,,,,,,,,,,,-3.32071,8.59115,-0.65771,50,5.56935,2.7705,-122.18886,-1.63776,-5.04586,22.92978,-19.11967,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260910-ThomasMoreStadium-Private-1,37ef8490-ad32-11f1-8927-d13a4ae004d8,83.10253,,,6.88599,,,,,,,1ad034c9-7055-40fd-8a13-2508ab8ee841,2026-09-10,16:11:01.69,2026-09-10T12:11:01.6910000-04:00,2026-09-10T16:11:01.6910000Z,,v3,643-145989,643-145989,,"Barth, Drew",1000298109,Right,THO_MOR,d7086fe5-a932-40b3-9e6f-8b5edd4e6684,54.89815,-123.10461,11.46489,5.61951,-0.87418,-9.55983,-0.77238,2.97202,-2.52293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-09-10,12:11:15.12,2,4,"Forton, Adam",1000298082,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,1,2,Splitter,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.40322,0.539782,-0.385081,1245.781292,212.670591,1:00,5.55701,0.88031,6.19627,-35.16868,9.93878,5.42272,3.12462,0.97671,71.48251,-6.048629,0.594235,0.483388,,,,,,,,,,,,-2.91134,5.44296,-0.85394,50,5.58007,0.56942,-113.89326,0.07578,-3.80176,22.06006,-25.06642,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260910-ThomasMoreStadium-Private-1,3fe1aac0-ad32-11f1-8927-d13a4ae004d8,77.97558,,,6.92071,,,,,,,1ad034c9-7055-40fd-8a13-2508ab8ee841,2026-09-10,16:11:15.12,2026-09-10T12:11:15.1280000-04:00,2026-09-10T16:11:15.1280000Z,,v3,643-145989,643-145989,,"Barth, Drew",1000298109,Right,THO_MOR,c0464acf-f13d-4ed5-b4ac-b96d45c65712,54.29996,-114.7231,11.03003,5.55949,1.01871,-12.53321,-0.87805,0.71243,-1.90088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-09-10,12:11:30.38,2,5,"Forton, Adam",1000298082,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,2,2,Splitter,Changeup,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,79.29323,-0.022723,-1.200064,1318.43644,206.949141,1:00,5.5705,0.9532,5.5961,-33.50923,11.76422,5.19544,2.75684,0.26557,72.0716,-6.247099,-0.272493,0.484276,,,,,,,,,,,,-2.99543,6.41583,-0.85381,50,5.54705,2.20636,-115.02505,-1.09242,-3.97882,23.03976,-23.65198,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260910-ThomasMoreStadium-Private-1,4906aba0-ad32-11f1-8927-d13a4ae004d8,77.8325,,,7.22163,,,,,,,1ad034c9-7055-40fd-8a13-2508ab8ee841,2026-09-10,16:11:30.38,2026-09-10T12:11:30.3820000-04:00,2026-09-10T16:11:30.3820000Z,,v3,643-145989,643-145989,,"Barth, Drew",1000298109,Right,THO_MOR,879c23f5-e8b3-4a71-b5ff-9fcbd2f2a8b7,54.90009,-116.00239,11.51988,5.57211,-0.0891,-11.82599,-0.95099,2.37513,-1.98941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
