PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
11,2026-09-07,13:14:36.92,3,1,"Adkins, Karson",1,Undefined,THO_MOR,"O'Donnell, Sean",1000511278,Right,THO_MOR,Undefined,1,Top,0,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.8998,-0.211033,-2.351532,2308.020199,249.16164,2:15,5.51776,1.51093,5.89726,-37.01923,7.95465,17.07788,2.23674,0.74975,72.21521,-7.07392,0.71477,0.482671,,,,,,,,,,,,-9.42481,4.56973,-1.33153,50,5.47956,4.06725,-114.55128,-1.54978,-12.48719,21.7273,-26.11949,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,9add0140-aadf-11f1-b3e2-c9d2ff538120,78.0913,,,6.6846,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:14:36.92,2026-09-07T13:14:36.9280000-04:00,2026-09-07T17:14:36.9280000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,922a3a2f-6945-4447-90a2-a77d1e917730,54.60138,-115.42074,10.86365,5.52067,-0.50456,-13.05974,-1.50428,4.56695,-6.24359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
12,2026-09-07,13:14:59.44,3,2,"Adkins, Karson",1,Undefined,THO_MOR,"O'Donnell, Sean",1000511278,Right,THO_MOR,Undefined,1,Top,0,0,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.95343,0.951428,-0.398284,2371.397795,24.692804,6:45,5.64151,1.1074,5.49306,-51.50133,-5.61756,-3.12776,2.23984,0.47418,72.85715,-8.383039,-0.956581,0.487529,,,,,,,,,,,,1.49634,-2.7328,-1.07035,50,5.68926,0.90623,-113.44418,0.14962,1.98129,17.62986,-35.79256,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,a8572b70-aadf-11f1-b3e2-c9d2ff538120,77.31316,,,5.09629,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:14:59.44,2026-09-07T13:14:59.4470000-04:00,2026-09-07T17:14:59.4470000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,93c83db3-6d67-4a34-93af-507a81df604e,55.00952,-114.22003,8.81493,5.64802,1.72478,-17.89628,-1.10831,0.81904,0.99065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
13,2026-09-07,13:15:18.26,3,3,"Adkins, Karson",1,Undefined,THO_MOR,"O'Donnell, Sean",1000511278,Right,THO_MOR,Undefined,1,Top,0,0,2,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,86.71652,-1.593276,-3.626823,2364.804797,198.510081,12:30,5.66869,0.95757,6.24209,-22.33572,14.39103,4.43162,2.33448,-2.02284,79.47651,-5.802029,-2.828573,0.436177,,,,,,,,,,,,-3.29146,8.25859,-0.68939,50,5.53872,7.79868,-125.77569,-4.15203,-5.27946,25.1975,-18.92741,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,b37404b0-aadf-11f1-b3e2-c9d2ff538120,86.41547,,,7.24001,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:15:18.26,2026-09-07T13:15:18.2690000-04:00,2026-09-07T17:15:18.2690000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,e7160bf3-122b-4190-bde5-bf6c7ef95cb4,54.25527,-126.62531,12.59875,5.66796,-3.51383,-9.4637,-0.95534,7.9767,-2.63973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
14,2026-09-07,13:15:42.36,3,4,"Adkins, Karson",1,Undefined,THO_MOR,"O'Donnell, Sean",1000511278,Right,THO_MOR,Undefined,1,Top,0,1,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,75.45031,2.054651,-1.291388,2459.287495,46.732485,7:30,5.7607,0.96414,5.50099,-61.59948,-11.83985,-14.15713,2.55042,-1.42365,69.65834,-9.120939,-3.816258,0.507703,,,,,,,,,,,,6.78485,-6.09378,-0.84152,50,5.89853,2.99991,-109.60194,1.89289,8.24802,19.4821,-39.58197,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,c1e6e6c0-aadf-11f1-b3e2-c9d2ff538120,74.24106,,,5.79197,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:15:42.36,2026-09-07T13:15:42.3680000-04:00,2026-09-07T17:15:42.3680000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,e67a96fc-1fc2-4909-9c11-a799d5d07d25,55.00216,-110.48751,9.74105,5.77159,3.69212,-19.79098,-0.96936,2.625,4.12401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,2026-09-07,13:16:03.47,4,1,"Adkins, Karson",1,Undefined,THO_MOR,"Sandhas, Kellen",10067176,Right,THO_MOR,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.60058,-0.510708,-0.583293,2354.600023,211.788969,1:00,5.79492,0.85697,6.00099,-20.6854,16.42395,9.44449,3.59789,1.10353,79.04727,-4.428271,1.115496,0.438443,,,,,,,,,,,,-5.00252,8.93961,-0.81614,50,5.74337,0.89489,-125.81027,-1.72527,-8.00508,25.90529,-17.86878,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,ce75eda0-aadf-11f1-b3e2-c9d2ff538120,85.96887,,,7.55332,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:16:03.47,2026-09-07T13:16:03.4770000-04:00,2026-09-07T17:16:03.4770000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,a4f0fefc-6916-425c-befd-cf1b6d9d35c3,54.49573,-126.7326,12.95264,5.79346,-1.08908,-8.93439,-0.85308,1.1799,-4.00254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
16,2026-09-07,13:16:29.21,4,2,"Adkins, Karson",1,Undefined,THO_MOR,"Sandhas, Kellen",10067176,Right,THO_MOR,Undefined,1,Top,1,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.15914,2.2944,-0.553628,2445.086827,41.843203,7:30,5.62684,1.10464,4.94786,-54.48452,-6.31343,-6.85776,3.25581,0.00999,71.46422,-7.513929,-1.763767,0.499533,,,,,,,,,,,,3.25784,-3.29398,-1.04496,50,5.80398,1.36016,-112.05219,2.52429,4.18302,18.368,-36.40351,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,de3f8610-aadf-11f1-b3e2-c9d2ff538120,75.4553,,,5.69492,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:16:29.21,2026-09-07T13:16:29.2160000-04:00,2026-09-07T17:16:29.2160000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,830345c7-6ec9-4be3-9bf9-0bf842535621,55.55384,-112.95893,9.184,5.63501,4.32136,-18.20176,-1.10701,1.15366,2.09151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
17,2026-09-07,13:16:58.67,4,3,"Adkins, Karson",1,Undefined,THO_MOR,"Sandhas, Kellen",10067176,Right,THO_MOR,Undefined,1,Top,1,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.99783,-1.77406,-1.497775,2438.046946,208.138382,1:00,5.8972,1.115,5.93386,-20.92072,16.10847,7.95496,2.50685,0.38806,79.26297,-5.724656,-0.068755,0.437969,,,,,,,,,,,,-4.52154,9.15044,-0.99996,50,5.74379,2.97551,-126.25467,-4.53746,-7.26179,26.90551,-17.47805,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,ef3876c0-aadf-11f1-b3e2-c9d2ff538120,86.06182,,,7.73487,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:16:58.67,2026-09-07T13:16:58.6710000-04:00,2026-09-07T17:16:58.6710000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,fd83e9d2-0d8b-44c6-b646-5c44d559ab24,54.56324,-127.2234,13.45275,5.89583,-3.90816,-8.73903,-1.1118,3.23697,-3.6309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
18,2026-09-07,13:17:18.07,4,4,"Adkins, Karson",1,Undefined,THO_MOR,"Sandhas, Kellen",10067176,Right,THO_MOR,Undefined,1,Top,1,1,2,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,86.13709,0.00859,-1.530414,2393.496929,203.357789,12:45,5.87627,1.00501,6.05058,-22.18415,14.94304,5.98681,4.03555,0.08687,79.26353,-4.165505,-0.453105,0.438548,,,,,,,,,,,,-3.4739,8.03414,-0.88913,50,5.86489,3.10786,-125.22754,-0.64295,-5.55916,23.45271,-19.31728,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,face0270-aadf-11f1-b3e2-c9d2ff538120,85.94819,,,6.87356,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:17:18.07,2026-09-07T13:17:18.0730000-04:00,2026-09-07T17:17:18.0730000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,8ca7cedb-0cac-4a42-a615-67ca8e8ee02d,54.44749,-126.05772,11.72636,5.87555,0.04084,-9.65864,-1.00263,3.30465,-2.77958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
19,2026-09-07,13:17:36.61,4,5,"Adkins, Karson",1,Undefined,THO_MOR,"Sandhas, Kellen",10067176,Right,THO_MOR,Undefined,1,Top,1,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.88956,0.586675,-2.04995,2535.627859,37.847548,7:15,5.66309,0.99406,5.57894,-61.27751,-12.38186,-10.71052,1.10492,-1.81381,70.56368,-10.495761,-3.964746,0.503276,,,,,,,,,,,,4.8739,-6.00044,-0.81058,50,5.67331,4.34344,-110.30512,-0.88755,6.01695,19.2522,-39.58175,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,05d86520-aae0-11f1-b3e2-c9d2ff538120,74.89412,,,5.32588,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:17:36.61,2026-09-07T13:17:36.6150000-04:00,2026-09-07T17:17:36.6150000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,3eb73702-ef4c-47c1-b9aa-b54753f35556,54.92452,-111.16131,9.6261,5.67364,0.87273,-19.79087,-0.99779,4.07586,3.00847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
20,2026-09-07,13:17:56.66,4,6,"Adkins, Karson",1,Undefined,THO_MOR,"Sandhas, Kellen",10067176,Right,THO_MOR,Undefined,1,Top,1,3,2,ChangeUp,Changeup,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,78.00797,0.402699,-3.194036,2242.345126,241.904495,2:00,5.63561,1.35786,5.81171,-35.80065,9.9065,16.07276,3.02727,-0.27587,72.02596,-6.214805,-0.317606,0.48659,,,,,,,,,,,,-9.01465,5.3676,-1.10559,50,5.64723,5.72771,-113.28123,-0.2892,-11.825,18.85696,-25.13309,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,11de65e0-aae0-11f1-b3e2-c9d2ff538120,77.46238,,,5.98202,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:17:56.66,2026-09-07T13:17:56.6640000-04:00,2026-09-07T17:17:56.6640000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,434b9fdf-e178-4374-8e89-486f7c1dc69c,54.68782,-114.0589,9.42848,5.63779,0.74731,-12.56655,-1.35186,6.21538,-5.9125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
21,2026-09-07,13:18:17.65,5,1,"Adkins, Karson",1,Undefined,THO_MOR,"Bosio, Theodore",1000511279,Right,THO_MOR,Undefined,1,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.6247,1.425032,-0.813372,2336.109004,197.673207,12:30,5.92659,0.98501,5.80652,-20.42273,17.21245,5.0826,5.55033,0.6521,78.36195,-2.459107,0.096968,0.441538,,,,,,,,,,,,-2.80965,8.69788,-0.9212,50,6.03142,1.56555,-125.65034,2.5263,-4.4576,27.26937,-18.37464,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,1e3fa600-aae0-11f1-b3e2-c9d2ff538120,85.3662,,,8.26276,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:18:17.65,2026-09-07T13:18:17.6520000-04:00,2026-09-07T17:18:17.6520000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,3e3e8971-013f-4c79-bd42-cda0f433f2ca,54.6876,-126.66359,13.63468,5.92487,3.20905,-9.18732,-0.98245,1.73118,-2.2288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
22,2026-09-07,13:18:41.82,5,2,"Adkins, Karson",1,Undefined,THO_MOR,"Bosio, Theodore",1000511279,Right,THO_MOR,Undefined,1,Top,2,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.13171,4.17787,-0.995993,2427.657311,34.246492,7:15,5.69992,1.17935,5.48517,-63.33889,-9.90268,-7.90284,4.3379,-0.41114,66.74031,-7.36837,-2.401902,0.526125,,,,,,,,,,,,3.67284,-5.64705,-1.08657,50,6.02372,2.13485,-105.94636,5.7041,4.15545,18.87484,-38.56313,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,2cb37270-aae0-11f1-b3e2-c9d2ff538120,71.64156,,,6.3914,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:18:41.82,2026-09-07T13:18:41.8230000-04:00,2026-09-07T17:18:41.8230000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,e7bcba6b-0ae8-4c40-b898-a66aeddf567f,55.01587,-106.83622,9.43742,5.71194,7.52218,-19.28157,-1.1826,1.93893,2.07772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
23,2026-09-07,13:19:08.09,5,3,"Adkins, Karson",1,Undefined,THO_MOR,"Bosio, Theodore",1000511279,Right,THO_MOR,Undefined,1,Top,2,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.17547,-2.988523,-3.021642,2402.759043,209.909108,1:00,5.6338,1.16624,6.25332,-21.63009,15.18906,8.12985,1.06904,-0.94531,79.87841,-7.038912,-1.554384,0.436725,,,,,,,,,,,,-4.97185,8.96237,-0.94566,50,5.40063,6.29484,-125.08822,-7.16385,-7.97236,22.38711,-17.80288,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,3c8e7000-aae0-11f1-b3e2-c9d2ff538120,86.30698,,,6.29706,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:19:08.09,2026-09-07T13:19:08.0920000-04:00,2026-09-07T17:19:08.0920000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,271e75e5-6ff9-4677-8eaa-49630e29336d,54.24606,-125.84584,11.19356,5.63287,-6.56136,-8.90144,-1.16326,6.56464,-3.98618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
24,2026-09-07,13:19:27.58,5,4,"Adkins, Karson",1,Undefined,THO_MOR,"Bosio, Theodore",1000511279,Right,THO_MOR,Undefined,1,Top,2,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,86.01988,0.1983,-0.454757,2266.693905,213.761557,1:15,5.87429,1.05798,6.07093,-19.8734,17.54544,10.95414,4.40168,1.55001,78.6375,-3.579664,1.517695,0.440268,,,,,,,,,,,,-5.74189,9.33012,-1.02834,50,5.87891,0.55029,-125.01428,-0.12387,-9.09529,24.98315,-17.39496,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,47e82b30-aae0-11f1-b3e2-c9d2ff538120,85.61258,,,7.38238,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:19:27.58,2026-09-07T13:19:27.5840000-04:00,2026-09-07T17:19:27.5840000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,231dd5f7-6884-471e-9a93-22d71f63dad9,54.42589,-125.89565,12.49158,5.87246,0.4898,-8.69748,-1.05342,0.87116,-4.54764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
25,2026-09-07,13:19:49.10,6,1,"Adkins, Karson",1,Undefined,THO_MOR,"Geers, Jackson",1000511277,Right,THO_MOR,Undefined,1,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.78991,-0.706612,-0.659805,2404.660907,203.526605,12:45,5.73783,1.11834,6.1183,-19.8471,17.11926,6.91363,3.43056,1.08445,78.84196,-4.491192,0.586485,0.437597,,,,,,,,,,,,-3.73807,9.39989,-1.07118,50,5.67327,1.16815,-126.02417,-2.10678,-5.97225,27.17961,-17.15603,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,54d557a0-aae0-11f1-b3e2-c9d2ff538120,86.13498,,,7.94795,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:19:49.10,2026-09-07T13:19:49.1030000-04:00,2026-09-07T17:19:49.1030000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,dc2130d7-5882-43fa-8f85-0a8f30ce1aca,54.37694,-126.96464,13.58981,5.7359,-1.51315,-8.57802,-1.11518,1.3748,-2.98613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
26,2026-09-07,13:24:38.69,1,1,"Whitesell, Miles",1,Undefined,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Bottom,0,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.32444,-2.537683,-3.762018,2383.50805,177.554893,12:00,6.20805,1.66099,5.91367,-29.95903,9.68642,-0.37012,1.34963,-1.86637,78.05551,-8.023266,-3.8283,0.453177,,,,,,,,,,,,-0.64319,5.86784,-1.35881,50,5.98672,7.96607,-120.93717,-6.32459,-0.97158,19.16502,-23.30995,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,01b1d070-aae1-11f1-b3e2-c9d2ff538120,83.17374,,,5.26893,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:24:38.69,2026-09-07T13:24:38.6980000-04:00,2026-09-07T17:24:38.6980000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,6e8b763e-9e9c-4268-b29c-059ee3202d3e,54.58661,-121.66184,9.58251,6.2092,-5.44318,-11.65498,-1.66072,8.00281,-0.48579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
27,2026-09-07,13:24:53.29,1,2,"Whitesell, Miles",1,Undefined,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.73236,-4.662748,-2.315171,2475.789005,205.447406,12:45,6.41984,1.55296,6.17534,-14.87867,19.31159,8.70709,0.86073,0.13927,83.02305,-7.4799,-0.745135,0.420845,,,,,,,,,,,,-5.11906,11.51079,-1.38237,50,6.05866,4.91567,-130.06141,-11.02542,-8.86079,24.58943,-12.24948,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,0a0b6b00-aae1-11f1-b3e2-c9d2ff538120,89.56364,,,6.70931,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:24:53.29,2026-09-07T13:24:53.2990000-04:00,2026-09-07T17:24:53.2990000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,f4aa13bb-2262-48b6-87a2-ca24fce9404c,54.32483,-130.87651,12.29471,6.4174,-10.61937,-6.12474,-1.55019,5.20939,-4.4304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
28,2026-09-07,13:25:20.78,1,3,"Whitesell, Miles",1,Undefined,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Bottom,0,2,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.52441,-0.004507,-2.323432,2240.936653,116.013581,9:45,6.35463,1.77365,5.49952,-38.55191,3.91803,-5.4667,3.13776,-0.85625,75.23997,-7.049429,-3.296697,0.469042,,,,,,,,,,,,2.14709,2.37433,-1.56675,50,6.32823,5.02278,-118.36427,-1.33047,3.06211,21.47553,-28.78788,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,1a8540a0-aae1-11f1-b3e2-c9d2ff538120,80.3604,,,6.28443,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:25:20.78,2026-09-07T13:25:20.7850000-04:00,2026-09-07T17:25:20.7850000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,cccd799a-af5e-477c-ba05-71616fc7fdd5,54.99901,-119.26782,10.73777,6.35872,-0.11926,-14.39394,-1.77537,4.89395,1.53106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
29,2026-09-07,13:25:37.72,1,4,"Whitesell, Miles",1,Undefined,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Bottom,0,2,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.91246,0.36466,-0.651724,2458.829881,34.864874,7:15,6.53761,1.335,5.09579,-52.71609,-5.2026,-4.40713,2.48827,0.35356,72.50988,-9.087542,-1.432938,0.496112,,,,,,,,,,,,2.06669,-2.33,-1.26985,50,6.52997,1.44477,-111.9647,-1.14232,2.68593,15.70217,-35.20216,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260907-ThomasMoreStadium-Private-1,24a3e3c0-aae1-11f1-b3e2-c9d2ff538120,75.97564,,,4.40258,,,,,,,3ab022dd-b8d3-4633-848c-7ea1eb2a84bd,2026-09-07,17:25:37.72,2026-09-07T13:25:37.7290000-04:00,2026-09-07T17:25:37.7290000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,fc04e9ac-a4d9-4e21-9ae4-f4b4d4cc201e,55.40732,-112.72048,7.85109,6.54417,0.55205,-17.60108,-1.33628,1.31549,1.34297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
