PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-08-14,08:06:05.04,1,1,"Dickhaut, Kaden",,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,0,0,Sinker,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.15535,-0.770362,-1.893181,2337.843873,242.192087,2:00,5.60075,1.79366,5.94091,-27.41561,10.49457,17.41639,2.60109,1.48824,78.15238,-5.904095,1.236501,0.443149,,,,,,,,,,,,-9.48985,6.00709,-1.65243,50,5.52405,3.41612,-125.01847,-2.55521,-14.86497,27.62015,-22.7645,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260814-ThomasMoreStadium-Private-2,86c8e940-97d8-11f1-afbe-f399bf17b6ad,85.05599,,,8.00297,,,,,,,b5445d5c-6eac-4f77-9a37-0f866fe79eb0,2026-08-14,12:06:05.04,2026-08-14T08:06:05.0486272-04:00,2026-08-14T12:06:05.0486272Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,4a09f44d-94ea-4dc0-a474-1a9f97704ef4,54.55626,-126.02106,13.81008,5.6018,-1.72888,-11.38225,-1.78623,3.9557,-7.43249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-08-14,08:06:17.01,1,2,"Dickhaut, Kaden",,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,0,1,Sinker,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.36975,0.232896,-2.576968,2297.721324,246.016239,2:15,5.65857,1.80532,5.79585,-30.25651,7.48579,14.05194,3.35405,0.57774,78.67499,-5.388409,-0.06108,0.442166,,,,,,,,,,,,-7.90827,4.11969,-1.60182,50,5.6597,5.05585,-125.32672,-0.50847,-12.52708,26.28492,-25.64828,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260814-ThomasMoreStadium-Private-2,8de2d7e0-97d8-11f1-afbe-f399bf17b6ad,85.24496,,,7.69476,,,,,,,b5445d5c-6eac-4f77-9a37-0f866fe79eb0,2026-08-14,12:06:17.01,2026-08-14T08:06:17.0167296-04:00,2026-08-14T12:06:17.0167296Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,7b833648-22fb-4bb3-b14e-8b173563997a,54.70213,-126.30905,13.14246,5.66079,0.45007,-12.82414,-1.79952,5.52402,-6.26354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-08-14,08:06:29.76,1,3,"Dickhaut, Kaden",,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,0,2,Sinker,Changeup,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,86.31361,-0.330493,-2.549518,2289.175976,236.171675,1:45,5.63745,1.80541,5.88228,-25.72092,12.01119,16.04111,3.18682,0.77302,78.46925,-5.152376,0.327193,0.442106,,,,,,,,,,,,-8.91532,6.61863,-1.60861,50,5.59601,4.90717,-125.22741,-1.53997,-14.07722,26.62183,-21.7233,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260814-ThomasMoreStadium-Private-2,958b23d0-97d8-11f1-afbe-f399bf17b6ad,85.25647,,,7.84436,,,,,,,b5445d5c-6eac-4f77-9a37-0f866fe79eb0,2026-08-14,12:06:29.76,2026-08-14T08:06:29.7613312-04:00,2026-08-14T12:06:29.7613312Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,803c9c3a-cedc-494a-8ae6-cf4ec722f17f,54.61466,-126.20461,13.31091,5.63791,-0.74258,-10.86165,-1.79822,5.4239,-7.03861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-08-14,08:07:02.25,2,1,"Dickhaut, Kaden",,Right,THO_MOR,"Barth, Drew",1000298109,,THO_MOR,Undefined,1,Top,1,0,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.54423,0.337476,-1.360747,2381.341734,243.886747,2:15,5.66794,1.83642,5.62003,-28.69242,10.02965,17.86926,3.59193,2.05542,77.8649,-4.996425,1.830618,0.447869,,,,,,,,,,,,-9.39784,5.37016,-1.73185,50,5.67849,2.1857,-124.16149,-0.23548,-14.59948,25.98176,-23.83152,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260814-ThomasMoreStadium-Private-2,a8e5f950-97d8-11f1-afbe-f399bf17b6ad,84.15957,,,7.67933,,,,,,,b5445d5c-6eac-4f77-9a37-0f866fe79eb0,2026-08-14,12:07:02.25,2026-08-14T08:07:02.2534144-04:00,2026-08-14T12:07:02.2534144Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,daf6b17f-809d-4002-9370-a876ccde0180,54.87713,-125.17791,12.99088,5.66946,0.69682,-11.91576,-1.82853,2.75683,-7.29974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-08-14,08:07:16.39,2,2,"Dickhaut, Kaden",,Right,THO_MOR,"Barth, Drew",1000298109,,THO_MOR,Undefined,1,Top,1,1,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.03491,0.073572,-1.90429,2342.731901,246.914702,2:15,5.75687,1.8198,5.81361,-29.41836,8.26548,16.72399,3.37379,1.44214,79.01002,-5.381913,1.0932,0.441824,,,,,,,,,,,,-9.03245,4.5541,-1.67374,50,5.74542,3.46767,-125.00864,-0.82201,-14.35107,24.24219,-24.93834,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260814-ThomasMoreStadium-Private-2,b1539110-97d8-11f1-afbe-f399bf17b6ad,85.31104,,,7.02489,,,,,,,b5445d5c-6eac-4f77-9a37-0f866fe79eb0,2026-08-14,12:07:16.39,2026-08-14T08:07:16.3937792-04:00,2026-08-14T12:07:16.3937792Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,16842c96-6ea3-498b-8986-88fb8903234d,54.68546,-125.91399,12.12109,5.75872,0.10933,-12.46917,-1.81325,4.00362,-7.17553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-08-14,08:07:31.10,2,3,"Dickhaut, Kaden",,Right,THO_MOR,"Barth, Drew",1000298109,,THO_MOR,Undefined,1,Top,1,2,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.72822,-1.434202,-3.491371,1795.32915,251.102994,2:15,5.60846,1.87648,5.92319,-35.76923,7.60835,17.75355,1.2941,0.1122,73.36948,-8.071552,-0.304493,0.474028,,,,,,,,,,,,-10.18548,4.79591,-1.60696,50,5.47337,6.456,-116.96216,-4.04105,-13.94817,24.41504,-25.60645,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260814-ThomasMoreStadium-Private-2,ba1c8f40-97d8-11f1-afbe-f399bf17b6ad,79.51519,,,7.35874,,,,,,,b5445d5c-6eac-4f77-9a37-0f866fe79eb0,2026-08-14,12:07:31.10,2026-08-14T08:07:31.1058432-04:00,2026-08-14T12:07:31.1058432Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,c7156396-c52b-459d-abe7-5dc351d17426,54.57455,-117.91319,12.20752,5.61136,-3.0436,-12.80322,-1.86902,6.99932,-6.97408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2026-08-14,08:07:46.48,2,4,"Dickhaut, Kaden",,Right,THO_MOR,"Barth, Drew",1000298109,,THO_MOR,Undefined,1,Top,1,3,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.55412,-0.121168,-3.351649,2062.327766,247.110144,2:15,5.53611,1.73931,6.05277,-33.94777,9.43225,18.67804,2.59477,0.18977,72.87989,-6.475481,0.006902,0.474041,,,,,,,,,,,,-10.64497,5.35075,-1.48828,50,5.50867,6.12699,-116.75987,-1.25886,-14.50333,24.66106,-24.88389,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260814-ThomasMoreStadium-Private-2,c3469930-97d8-11f1-afbe-f399bf17b6ad,79.51296,,,7.67423,,,,,,,b5445d5c-6eac-4f77-9a37-0f866fe79eb0,2026-08-14,12:07:46.48,2026-08-14T08:07:46.4845312-04:00,2026-08-14T12:07:46.4845312Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,dabc4c03-2c49-458c-94a8-379f1fa0a3f6,54.44424,-117.6948,12.33053,5.53851,-0.31547,-12.44195,-1.73098,6.67682,-7.25166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-08-14,08:08:05.77,2,5,"Dickhaut, Kaden",,Right,THO_MOR,"Barth, Drew",1000298109,,THO_MOR,Undefined,1,Top,1,3,1,ChangeUp,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,80.5313,-1.172516,-2.337822,1885.576319,249.396079,2:15,5.6472,1.80311,6.10817,-34.86817,8.31729,18.11139,1.65624,1.14941,73.21907,-7.6751,0.928682,0.472977,,,,,,,,,,,,-10.11788,5.09055,-1.63305,50,5.53893,4.10268,-116.85397,-3.42868,-13.82272,24.47659,-25.2195,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260814-ThomasMoreStadium-Private-2,cebae140-97d8-11f1-afbe-f399bf17b6ad,79.69188,,,7.31223,,,,,,,b5445d5c-6eac-4f77-9a37-0f866fe79eb0,2026-08-14,12:08:05.77,2026-08-14T08:08:05.7745920-04:00,2026-08-14T12:08:05.7745920Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,cb3dde0e-6227-421f-8c91-36f087366c60,54.39022,-117.76996,12.2383,5.64959,-2.48489,-12.60975,-1.79627,4.61997,-6.91136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-08-14,08:08:22.35,3,1,"Dickhaut, Kaden",,Right,THO_MOR,"Bierbaum, Ian",10268661,Left,THO_MOR,Undefined,1,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.33747,-0.5912,-1.875126,1892.940425,248.377947,2:15,5.55733,2.01515,6.11601,-35.0225,8.38607,17.30355,2.09187,1.72283,72.88841,-7.136181,1.24606,0.474197,,,,,,,,,,,,-9.52922,4.96335,-1.88028,50,5.4939,3.17327,-116.59716,-2.24059,-12.9441,24.63878,-25.43204,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260814-ThomasMoreStadium-Private-2,d8a1d290-97d8-11f1-afbe-f399bf17b6ad,79.48684,,,7.44906,,,,,,,b5445d5c-6eac-4f77-9a37-0f866fe79eb0,2026-08-14,12:08:22.35,2026-08-14T08:08:22.3573504-04:00,2026-08-14T12:08:22.3573504Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,0ced2551-33c8-4c46-8404-f5079af90283,54.38148,-117.51939,12.31939,5.55995,-1.28867,-12.71602,-2.00813,3.65777,-6.47205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-08-14,08:08:35.83,3,2,"Dickhaut, Kaden",,Right,THO_MOR,"Bierbaum, Ian",10268661,Left,THO_MOR,Undefined,1,Top,1,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.83082,1.709808,-0.129933,2590.931157,80.097831,8:45,5.48579,1.93189,5.00723,-48.33345,-0.56732,-11.9104,3.07239,0.81671,71.24786,-7.056684,-2.233863,0.497429,,,,,,,,,,,,5.85197,-0.30063,-1.90934,50,5.61085,0.74629,-112.89827,1.64913,7.53725,20.95257,-32.56128,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260814-ThomasMoreStadium-Private-2,e0d01760-97d8-11f1-afbe-f399bf17b6ad,75.77444,,,6.58296,,,,,,,b5445d5c-6eac-4f77-9a37-0f866fe79eb0,2026-08-14,12:08:35.83,2026-08-14T08:08:35.8332928-04:00,2026-08-14T12:08:35.8332928Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,c6acfcda-9eb5-4e38-beda-b576199a41ff,55.49152,-113.91287,10.47629,5.49282,3.22587,-16.28064,-1.93664,0.38131,3.76862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
