PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-09-09,13:06:49.11,1,1,"Hanna, Brogan",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.76676,-3.473921,-1.121522,2097.965859,204.583411,12:45,6.26782,0.98501,6.34655,-18.2667,23.43635,10.02099,1.54319,0.78755,74.01875,-7.004573,0.692852,0.464789,,,,,,,,,,,,-5.5839,13.76957,-0.90808,50,6.00656,1.9533,-118.50175,-7.60652,-7.82689,25.65792,-12.87339,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260909-ThomasMoreStadium-Private-1,d8471dd0-ac70-11f1-8c29-5deb18c7a5e5,81.09588,,,7.74802,,,,,,,da197ea5-9f92-46b0-a24a-bb2993ba496d,2026-09-09,17:06:49.11,2026-09-09T13:06:49.1120000-04:00,2026-09-09T17:06:49.1120000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,faa967c5-d4ba-4f18-b4d2-dfd6a999429a,54.14964,-119.39684,12.82896,6.26408,-7.15742,-6.43669,-0.98098,2.22635,-3.91344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-09-09,13:07:17.25,1,2,"Hanna, Brogan",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,71.75721,1.992363,-0.807705,1871.767225,93.709353,9:00,6.17772,1.6279,5.94179,-51.48613,2.40851,-12.88745,3.73625,-0.19533,66.27768,-7.492559,-3.122503,0.528377,,,,,,,,,,,,6.40827,1.18154,-1.55625,50,6.30741,1.90088,-104.28584,2.17134,7.08662,16.853,-30.86743,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260909-ThomasMoreStadium-Private-1,e9375bf0-ac70-11f1-8c29-5deb18c7a5e5,71.33621,,,5.47953,,,,,,,da197ea5-9f92-46b0-a24a-bb2993ba496d,2026-09-09,17:07:17.25,2026-09-09T13:07:17.2550000-04:00,2026-09-09T17:07:17.2550000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,b5997a0a-c011-4b43-bb88-30cb6d7cb9e5,54.55818,-105.01987,8.4265,6.18356,3.51578,-15.43372,-1.63233,1.59222,3.54331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-09-09,13:07:40.49,1,3,"Hanna, Brogan",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,1,1,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.83506,-2.77549,-2.592748,2092.532826,202.229189,12:45,6.23789,1.36321,6.57016,-18.33595,21.66926,8.29563,2.16119,-0.32371,75.42849,-6.316548,-1.086445,0.455229,,,,,,,,,,,,-5.11323,12.60453,-1.1881,50,6.03872,5.141,-120.14643,-6.23887,-7.4262,24.66952,-13.86782,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260909-ThomasMoreStadium-Private-1,f6e0fa90-ac70-11f1-8c29-5deb18c7a5e5,82.79889,,,7.40658,,,,,,,da197ea5-9f92-46b0-a24a-bb2993ba496d,2026-09-09,17:07:40.49,2026-09-09T13:07:40.4930000-04:00,2026-09-09T17:07:40.4930000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,358beba8-0757-40b3-a23f-cd2f0d677a95,53.9262,-120.94991,12.33476,6.23457,-5.7872,-6.93391,-1.35948,5.38286,-3.7131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-09-09,13:08:01.56,1,4,"Hanna, Brogan",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,75.13437,-1.426106,-1.342644,1134.263541,266.940813,3:00,6.29725,1.37957,6.16565,-46.73191,2.08937,11.40989,1.08501,1.08998,69.6533,-10.020412,0.72211,0.502894,,,,,,,,,,,,-6.32225,1.88043,-1.28372,50,6.16513,2.1817,-109.23423,-4.04902,-7.65048,18.96753,-29.89858,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260909-ThomasMoreStadium-Private-1,03b324f0-ac71-11f1-8c29-5deb18c7a5e5,74.95113,,,5.48107,,,,,,,da197ea5-9f92-46b0-a24a-bb2993ba496d,2026-09-09,17:08:01.56,2026-09-09T13:08:01.5610000-04:00,2026-09-09T17:08:01.5610000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,bb8d816f-e141-4081-9aa9-7f1bd8179be1,54.3349,-109.98437,9.48376,6.30188,-2.86657,-14.94929,-1.37599,2.48427,-3.82524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-09-09,13:08:20.09,1,5,"Hanna, Brogan",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,75.56399,-1.303258,-2.391687,987.174813,247.892456,2:15,6.17329,1.3807,6.21153,-42.12601,6.72292,12.3741,1.45876,0.20332,68.98413,-9.130646,-0.154425,0.503036,,,,,,,,,,,,-7.18902,4.37189,-1.20746,50,6.05455,4.15944,-109.6493,-3.66713,-8.65107,21.48031,-26.91301,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260909-ThomasMoreStadium-Private-1,0eac70a0-ac71-11f1-8c29-5deb18c7a5e5,74.92992,,,6.57986,,,,,,,da197ea5-9f92-46b0-a24a-bb2993ba496d,2026-09-09,17:08:20.09,2026-09-09T13:08:20.0900000-04:00,2026-09-09T17:08:20.0900000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,a8877731-22c0-4017-99ba-a66740f354ae,54.28652,-110.48584,10.74015,6.17696,-2.61902,-13.4565,-1.376,4.49635,-4.32553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-09-09,13:08:39.49,1,6,"Hanna, Brogan",1,Right,THO_MOR,"Atchley, Chad",10005022,Right,THO_MOR,Undefined,1,Top,0,3,2,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,82.06084,-4.000562,-1.935308,2069.267803,203.888581,12:45,6.18739,1.13209,6.72141,-21.21359,19.1593,7.9004,0.75506,0.02093,75.33965,-8.039334,-0.494654,0.457316,,,,,,,,,,,,-4.74689,11.68068,-1.00708,50,5.91397,3.75641,-119.03822,-8.82817,-6.80133,23.15917,-15.43809,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260909-ThomasMoreStadium-Private-1,1a1287e0-ac71-11f1-8c29-5deb18c7a5e5,82.42101,,,6.72119,,,,,,,da197ea5-9f92-46b0-a24a-bb2993ba496d,2026-09-09,17:08:39.49,2026-09-09T13:08:39.4930000-04:00,2026-09-09T17:08:39.4930000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,a29eba9c-737f-409c-85b8-3a0d3f9da51b,53.77711,-119.77081,11.57958,6.18551,-8.33982,-7.71905,-1.12931,3.97156,-3.40066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2026-09-09,13:08:56.76,2,1,"Hanna, Brogan",1,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,70.75279,0.71436,-1.890047,1901.69048,51.705746,7:45,6.21322,1.43796,6.12902,-59.91098,-3.80256,-7.30552,1.88134,-0.9185,64.59189,-10.3344,-3.209224,0.53912,,,,,,,,,,,,3.15945,-1.63122,-1.28981,50,6.23719,3.62668,-102.68969,-0.3696,3.31592,19.7221,-33.88605,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260909-ThomasMoreStadium-Private-1,246c1120-ac71-11f1-8c29-5deb18c7a5e5,69.91477,,,6.16091,,,,,,,da197ea5-9f92-46b0-a24a-bb2993ba496d,2026-09-09,17:08:56.76,2026-09-09T13:08:56.7690000-04:00,2026-09-09T17:08:56.7690000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,f7684532-3692-4e3a-8026-01da9d0dee12,54.36976,-103.52552,9.86105,6.22242,1.06651,-16.94303,-1.44053,3.48615,1.65796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-09-09,13:09:16.87,2,2,"Hanna, Brogan",1,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.08792,-2.864112,-3.084255,2111.266995,205.935342,12:45,6.16005,1.34361,6.81547,-19.00253,21.44911,9.7463,1.95746,-0.66085,74.65052,-6.547386,-1.307206,0.457762,,,,,,,,,,,,-6.08792,12.65036,-1.14779,50,5.96755,6.07835,-119.03971,-6.36189,-8.66225,24.64239,-14.17439,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260909-ThomasMoreStadium-Private-1,30503200-ac71-11f1-8c29-5deb18c7a5e5,82.34074,,,7.4374,,,,,,,da197ea5-9f92-46b0-a24a-bb2993ba496d,2026-09-09,17:09:16.87,2026-09-09T13:09:16.8790000-04:00,2026-09-09T17:09:16.8790000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,5d014b3d-6335-496b-9779-8bb6e04542eb,53.68105,-119.7993,12.32119,6.15691,-5.92497,-7.0872,-1.33927,6.34536,-4.33112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-09-09,13:09:38.41,2,3,"Hanna, Brogan",1,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,1,1,Cutter,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.3411,-2.378094,-3.421154,1866.686279,184.081783,12:15,6.08513,1.71704,6.47706,-34.10403,11.30552,0.71358,1.05427,-1.36873,71.93804,-8.7097,-3.291861,0.485004,,,,,,,,,,,,-1.24091,6.92563,-1.4765,50,5.9022,6.69033,-112.29623,-5.5712,-1.59895,18.60601,-23.25016,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260909-ThomasMoreStadium-Private-1,3d4e9c80-ac71-11f1-8c29-5deb18c7a5e5,77.71579,,,5.40306,,,,,,,da197ea5-9f92-46b0-a24a-bb2993ba496d,2026-09-09,17:09:38.41,2026-09-09T13:09:38.4140000-04:00,2026-09-09T17:09:38.4140000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,94e490d3-8379-476b-957b-54ce6d0e4739,54.02286,-112.9608,9.30301,6.08637,-4.74075,-11.62508,-1.71648,6.74743,-0.79948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-09-09,13:10:15.02,2,4,"Hanna, Brogan",1,Right,THO_MOR,"Thompson, Dylan",10077983,Right,THO_MOR,Undefined,1,Top,0,2,1,Cutter,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.17338,-1.35143,-2.35574,1890.26205,174.227444,11:45,6.04599,1.8722,6.47324,-32.1821,14.22131,-1.27394,2.12182,-0.39851,70.21532,-7.423493,-2.586755,0.490283,,,,,,,,,,,,-0.06949,8.34989,-1.70578,50,5.93661,4.64995,-111.97882,-3.46451,-0.08721,22.442,-21.69672,THO_MOR,THO_MOR,ThomasMoreStadium,TeamExclusive,Team,20260909-ThomasMoreStadium-Private-1,5304c720-ac71-11f1-8c29-5deb18c7a5e5,76.87902,,,6.95806,,,,,,,da197ea5-9f92-46b0-a24a-bb2993ba496d,2026-09-09,17:10:15.02,2026-09-09T13:10:15.0290000-04:00,2026-09-09T17:10:15.0290000Z,,v3,643-145989,643-145989,,"Atchley, Chad",10005022,Right,THO_MOR,c8e1b340-7235-4096-b9e2-db8e47c98fbe,54.02245,-112.78209,11.221,6.04672,-2.68792,-10.84836,-1.87227,4.65307,-0.04361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
